index,data,seed,e,kappa,cl_ml_ratio,ml_sat,ml_unsat,cl_sat,cl_unsat,lambda_minus,lambda_plus,ARI,p1_slvr_status,p1_clause_gen,p1_solver,p1_total,p2_slvr_status,p2_clause_gen,p2_solver,p2_total,total_time,final_slvr_status,total_slvr_time
534,lsun,2352,0.1,1.5,3,226,0,374,0,923,104,1,OPTIMUM,0.11356,0.24521,0.39269,OPTIMUM,0.11315,0.11704,0.69486,1.08755,OPTIMUM,0.36225
535,lsun,2352,0.1,1.5,5,226,0,374,0,923,104,1,OPTIMUM,0.11292,0.24835,0.38716,OPTIMUM,0.11606,0.11969,0.70618,1.09334,OPTIMUM,0.36804
536,lsun,2352,0.1,1.75,1,260,0,440,0,923,104,1,OPTIMUM,0.10567,0.19201,0.33389,OPTIMUM,0.10608,0.12862,0.66653,1.00042,OPTIMUM,0.32063
537,lsun,2352,0.1,1.75,2,260,0,440,0,923,104,1,OPTIMUM,0.11247,0.19983,0.34741,OPTIMUM,0.11346,0.12852,0.69974,1.04715,OPTIMUM,0.32835
538,lsun,2352,0.1,1.75,3,260,0,440,0,923,104,1,OPTIMUM,0.11674,0.20402,0.35061,OPTIMUM,0.11857,0.12475,0.70997,1.06058,OPTIMUM,0.32877
539,lsun,2352,0.1,1.75,5,260,0,440,0,923,104,1,OPTIMUM,0.11304,0.19868,0.34356,OPTIMUM,0.10642,0.12429,0.66843,1.01199,OPTIMUM,0.32297
540,lsun,2352,0.1,2,1,301,0,499,0,923,104,1,OPTIMUM,0.10983,0.19359,0.34893,OPTIMUM,0.10802,0.11585,0.65151,1.00044,OPTIMUM,0.30944
541,lsun,2352,0.1,2,2,301,0,499,0,923,104,1,OPTIMUM,0.10887,0.19049,0.33135,OPTIMUM,0.11235,0.11879,0.69996,1.03131,OPTIMUM,0.30928
542,lsun,2352,0.1,2,3,301,0,499,0,923,104,1,OPTIMUM,0.10492,0.18819,0.32115,OPTIMUM,0.11493,0.11334,0.68933,1.01048,OPTIMUM,0.30153
543,lsun,2352,0.1,2,5,301,0,499,0,923,104,1,OPTIMUM,0.11332,0.20658,0.34782,OPTIMUM,0.11359,0.11624,0.71373,1.06155,OPTIMUM,0.32282
544,seeds,2352,0.1,0.1,1,6,0,15,0,896,67,0.708128538,OPTIMUM,0.11234,0.09388,0.23859,OPTIMUM,0.12587,0.51809,2.79018,3.02877,OPTIMUM,0.61197
545,seeds,2352,0.1,0.1,2,6,0,15,0,896,67,0.708128538,OPTIMUM,0.16265,0.09649,0.27664,OPTIMUM,0.12709,0.51262,2.80644,3.08308,OPTIMUM,0.60911
546,seeds,2352,0.1,0.1,3,6,0,15,0,896,67,0.708128538,OPTIMUM,0.12253,0.09556,0.23502,OPTIMUM,0.13137,0.50296,2.90117,3.13619,OPTIMUM,0.59852
547,seeds,2352,0.1,0.1,5,6,0,15,0,896,67,0.708128538,OPTIMUM,0.12281,0.09436,0.23409,OPTIMUM,0.13264,0.3795,2.80165,3.03574,OPTIMUM,0.47386
548,seeds,2352,0.1,0.25,1,16,0,36,0,991,67,0.752593086,OPTIMUM,0.10999,0.13027,0.26097,OPTIMUM,0.11799,0.53609,1.57603,1.837,OPTIMUM,0.66636
549,seeds,2352,0.1,0.25,2,16,0,36,0,991,67,0.752593086,OPTIMUM,0.12641,0.13379,0.27973,OPTIMUM,0.13692,0.46651,1.5716,1.85133,OPTIMUM,0.6003
550,seeds,2352,0.1,0.25,3,16,0,36,0,991,67,0.752593086,OPTIMUM,0.12261,0.12918,0.26911,OPTIMUM,0.13447,0.44589,1.54126,1.81037,OPTIMUM,0.57507
551,seeds,2352,0.1,0.25,5,16,0,36,0,991,67,0.752593086,OPTIMUM,0.12362,0.13516,0.27639,OPTIMUM,0.13683,0.47416,1.60458,1.88097,OPTIMUM,0.60932
552,seeds,2352,0.1,0.5,1,25,0,80,0,991,67,0.81355051,OPTIMUM,0.11405,0.29053,0.43236,OPTIMUM,0.1188,0.87029,1.88888,2.32124,OPTIMUM,1.16082
553,seeds,2352,0.1,0.5,2,25,0,80,0,991,67,0.81355051,OPTIMUM,0.12497,0.30011,0.44291,OPTIMUM,0.13495,0.81432,1.90582,2.34873,OPTIMUM,1.11443
554,seeds,2352,0.1,0.5,3,25,0,80,0,991,67,0.81355051,OPTIMUM,0.1248,0.30182,0.44428,OPTIMUM,0.13402,0.80154,1.88565,2.32993,OPTIMUM,1.10336
555,seeds,2352,0.1,0.5,5,25,0,80,0,991,67,0.81355051,OPTIMUM,0.12463,0.3034,0.44854,OPTIMUM,0.13787,0.80623,1.90388,2.35242,OPTIMUM,1.10963
556,seeds,2352,0.1,0.7,1,36,0,111,0,991,67,0.812526138,OPTIMUM,0.11667,0.25874,0.39376,OPTIMUM,0.11824,0.6055,1.58051,1.97427,OPTIMUM,0.86424
557,seeds,2352,0.1,0.7,2,36,0,111,0,991,67,0.812526138,OPTIMUM,0.12561,0.27046,0.42182,OPTIMUM,0.1327,0.55421,1.58482,2.00664,OPTIMUM,0.82467
558,seeds,2352,0.1,0.7,3,36,0,111,0,991,67,0.812526138,OPTIMUM,0.12211,0.27658,0.41702,OPTIMUM,0.13254,0.55927,1.60293,2.01995,OPTIMUM,0.83585
559,seeds,2352,0.1,0.7,5,36,0,111,0,991,67,0.812526138,OPTIMUM,0.12299,0.26914,0.4106,OPTIMUM,0.13203,0.55259,1.58928,1.99988,OPTIMUM,0.82173
560,seeds,2352,0.1,1,1,66,0,144,0,1058,20,0.836925828,OPTIMUM,0.11651,0.35541,0.49692,OPTIMUM,0.11877,0.90459,1.50826,2.00518,OPTIMUM,1.26
561,seeds,2352,0.1,1,2,66,0,144,0,1058,20,0.836925828,OPTIMUM,0.12297,0.37036,0.51276,OPTIMUM,0.13473,0.89206,1.52746,2.04022,OPTIMUM,1.26242
562,seeds,2352,0.1,1,3,66,0,144,0,1058,20,0.836925828,OPTIMUM,0.12211,0.36295,0.50338,OPTIMUM,0.13045,0.8742,1.51181,2.01519,OPTIMUM,1.23715
563,seeds,2352,0.1,1,5,66,0,144,0,1058,20,0.836925828,OPTIMUM,0.12258,0.36917,0.51111,OPTIMUM,0.13083,0.90479,1.54744,2.05855,OPTIMUM,1.27396
564,seeds,2352,0.1,1.5,1,103,1,210,1,1058,18,0.957451455,OPTIMUM,0.11104,3.4279,3.56015,OPTIMUM,0.12029,0.41139,0.82321,4.38336,OPTIMUM,3.83929
565,seeds,2352,0.1,1.5,2,102,2,211,0,1567,18,0.902437113,OPTIMUM,0.1279,1.83089,1.97758,OPTIMUM,0.13134,0.80857,1.23927,3.21685,OPTIMUM,2.63946
566,seeds,2352,0.1,1.5,3,102,2,211,0,1567,18,0.902437113,OPTIMUM,0.1238,1.591,1.74046,OPTIMUM,0.11817,0.79765,1.20219,2.94265,OPTIMUM,2.38865
567,seeds,2352,0.1,1.5,5,102,2,211,0,1567,18,0.902437113,OPTIMUM,0.16099,2.67132,2.8603,OPTIMUM,0.13249,0.80598,1.2364,4.0967,OPTIMUM,3.4773
568,seeds,2352,0.1,1.75,1,119,2,244,2,1058,18,0.957451455,OPTIMUM,0.11716,17.16626,17.30896,OPTIMUM,0.12067,0.38963,0.77469,18.08365,OPTIMUM,17.55589
569,seeds,2352,0.1,1.75,2,116,5,246,0,1567,21,0.876527145,OPTIMUM,0.12642,25.23198,25.37784,OPTIMUM,0.16878,0.66823,1.1292,26.50704,OPTIMUM,25.90021
570,seeds,2352,0.1,1.75,3,116,5,246,0,1567,21,0.876527145,OPTIMUM,0.12266,22.88898,23.03138,OPTIMUM,0.1361,0.6664,1.07599,24.10737,OPTIMUM,23.55538
571,seeds,2352,0.1,1.75,5,116,5,246,0,1567,21,0.876527145,OPTIMUM,0.12334,13.00047,13.14485,OPTIMUM,0.13389,0.66898,1.07594,14.22079,OPTIMUM,13.66945
572,seeds,2352,0.1,2,1,141,4,273,2,1058,21,0.916389126,OPTIMUM,0.11275,100.4878,100.62248,OPTIMUM,0.11913,0.24731,0.61207,101.23455,OPTIMUM,100.73511
573,seeds,2352,0.1,2,2,138,7,275,0,1083,21,0.866065267,OPTIMUM,0.12927,88.10876,88.25766,OPTIMUM,0.13554,0.20458,0.58839,88.84605,OPTIMUM,88.31334
574,seeds,2352,0.1,2,3,138,7,275,0,1083,21,0.866065267,OPTIMUM,0.12552,60.69505,60.84139,OPTIMUM,0.12982,0.20405,0.57447,61.41586,OPTIMUM,60.8991
575,seeds,2352,0.1,2,5,138,7,275,0,1083,21,0.866065267,OPTIMUM,0.12685,19.79672,19.94427,OPTIMUM,0.13451,0.19771,0.56823,20.5125,OPTIMUM,19.99443
576,spam,2352,0.1,0.1,1,183,61,179,37,2429,1,0.406147403,SATISFIABLE,10.26278,900.07597,912.30592,OPTIMUM,9.99955,435.34949,498.26349,1410.56941,SATISFIABLE,1335.42546
577,spam,2352,0.1,0.1,2,202,42,187,29,2432,1,0.491484794,SATISFIABLE,10.94133,900.05553,912.98519,OPTIMUM,10.07053,632.80493,698.92113,1611.90632,SATISFIABLE,1532.86046
578,spam,2352,0.1,0.1,3,181,63,189,27,2429,1,0.483750853,SATISFIABLE,11.16194,900.04941,913.05051,OPTIMUM,11.15485,606.47309,674.3168,1587.36731,SATISFIABLE,1506.5225
579,spam,2352,0.1,0.1,5,183,61,191,25,2432,0,0.504740816,SATISFIABLE,11.13322,900.06664,912.96807,OPTIMUM,10.09148,370.1437,436.08819,1349.05626,SATISFIABLE,1270.21034
580,spam,2352,0.1,0.25,1,465,153,401,131,2429,2,0.460328389,SATISFIABLE,10.1772,900.07335,912.18781,OPTIMUM,10.45707,271.19063,311.46001,1223.64782,SATISFIABLE,1171.26398
581,spam,2352,0.1,0.25,2,462,156,405,127,2432,5,0.456023885,SATISFIABLE,10.22676,900.06327,912.33933,OPTIMUM,11.58969,278.05436,325.41333,1237.75266,SATISFIABLE,1178.11763
582,spam,2352,0.1,0.25,3,466,152,416,116,2429,0,0.461913126,SATISFIABLE,11.11111,900.06233,913.02965,OPTIMUM,10.89227,299.03079,340.4674,1253.49705,SATISFIABLE,1199.09312
583,spam,2352,0.1,0.25,5,468,150,414,118,2432,0,0.479054177,SATISFIABLE,10.52074,900.05065,912.61515,OPTIMUM,11.16056,299.92751,342.30781,1254.92296,SATISFIABLE,1199.97816
584,spam,2352,0.1,0.5,1,1026,209,635,430,2432,5,0.425213376,SATISFIABLE,10.62848,900.04807,912.9006,OPTIMUM,10.62244,341.48264,384.34343,1297.24403,SATISFIABLE,1241.53071
585,spam,2352,0.1,0.5,2,1003,232,805,260,2429,24,0.550882932,SATISFIABLE,10.24331,900.06829,911.56346,OPTIMUM,10.42538,150.68774,195.05259,1106.61605,SATISFIABLE,1050.75603
586,spam,2352,0.1,0.5,3,940,295,782,283,2429,1,0.462862407,SATISFIABLE,11.01236,900.05211,912.96466,OPTIMUM,10.7552,274.30039,313.83919,1226.80385,SATISFIABLE,1174.3525
587,spam,2352,0.1,0.5,5,891,344,807,258,2432,0,0.443608325,SATISFIABLE,10.97495,900.05444,912.47922,OPTIMUM,11.12458,232.11658,273.34928,1185.8285,SATISFIABLE,1132.17102
588,spam,2352,0.1,0.7,1,1428,284,557,951,2432,17,0.189324532,SATISFIABLE,10.18355,900.05097,912.31834,OPTIMUM,10.53742,215.34493,257.22444,1169.54278,SATISFIABLE,1115.3959
589,spam,2352,0.1,0.7,2,1241,471,1005,503,2428,1,0.361461732,SATISFIABLE,11.35242,900.05444,912.83876,OPTIMUM,9.95552,176.51142,219.27929,1132.11805,SATISFIABLE,1076.56586
590,spam,2352,0.1,0.7,3,1359,353,1128,380,2429,3,0.513017778,SATISFIABLE,10.96631,900.06173,912.37404,OPTIMUM,10.79657,158.10625,198.65345,1111.02749,SATISFIABLE,1058.16798
591,spam,2352,0.1,0.7,5,1146,566,906,602,2432,11,0.235279348,SATISFIABLE,11.02073,900.06706,913.0395,OPTIMUM,11.13419,196.86332,238.79622,1151.83572,SATISFIABLE,1096.93038
592,spam,2352,0.1,1,1,1858,610,1367,766,2429,10,0.405056836,SATISFIABLE,10.80662,900.08322,912.28231,OPTIMUM,11.31898,136.35733,179.95058,1092.23289,SATISFIABLE,1036.44055
593,spam,2352,0.1,1,2,1742,726,1464,669,2429,2,0.366969665,SATISFIABLE,10.89663,900.09859,912.92887,OPTIMUM,10.80803,146.10041,186.92302,1099.85189,SATISFIABLE,1046.199
594,spam,2352,0.1,1,3,1732,736,1359,774,2432,0,0.322578187,SATISFIABLE,10.87624,900.09652,912.35326,OPTIMUM,10.66938,142.12921,182.29054,1094.6438,SATISFIABLE,1042.22573
595,spam,2352,0.1,1,5,1569,899,1330,803,2432,0,0.243616601,SATISFIABLE,11.00524,900.11272,912.53579,OPTIMUM,10.81644,70.78941,216.69559,1129.23138,SATISFIABLE,970.90213
596,spam,2352,0.1,1.5,1,2558,1099,2177,1067,2430,6,0.345862288,SATISFIABLE,10.22752,900.08568,911.77271,OPTIMUM,9.95409,100.17549,139.32488,1051.09759,SATISFIABLE,1000.26117
597,spam,2352,0.1,1.5,2,2467,1190,2103,1141,2430,8,0.319401873,SATISFIABLE,10.81915,900.09322,912.94333,OPTIMUM,10.68826,159.72198,201.40553,1114.34886,SATISFIABLE,1059.8152
598,spam,2352,0.1,1.5,3,2556,1101,2229,1015,2432,1,0.408209526,SATISFIABLE,10.93286,900.11645,913.03953,OPTIMUM,10.99926,188.03397,229.23543,1142.27496,SATISFIABLE,1088.15042
599,spam,2352,0.1,1.5,5,2420,1237,2150,1094,2432,11,0.31626372,SATISFIABLE,11.05322,900.20239,913.28896,OPTIMUM,10.14615,101.16992,140.42196,1053.71092,SATISFIABLE,1001.37231
600,spam,2352,0.1,1.75,1,2722,1544,2363,1422,2432,0,0.265094972,SATISFIABLE,10.195,900.09288,912.44014,OPTIMUM,10.68308,77.55968,119.05507,1031.49521,SATISFIABLE,977.65256
601,spam,2352,0.1,1.75,2,2550,1716,2272,1513,2430,0,0.166504989,SATISFIABLE,10.82076,900.13528,912.99332,OPTIMUM,10.71633,44.30462,85.97509,998.96841,SATISFIABLE,944.4399
602,spam,2352,0.1,1.75,3,2304,1962,2012,1773,2430,0,0.060574458,SATISFIABLE,11.18634,900.203,912.77425,OPTIMUM,10.70877,56.40285,96.09508,1008.86933,SATISFIABLE,956.60585
603,spam,2352,0.1,1.75,5,2199,2067,1964,1821,2430,0,0.029640284,SATISFIABLE,10.54248,900.36462,913.44017,OPTIMUM,10.12472,87.63043,125.60513,1039.0453,SATISFIABLE,987.99505
604,spam,2352,0.1,2,1,4374,500,689,3639,2430,4,0.048719709,SATISFIABLE,10.46662,900.11988,912.77812,OPTIMUM,10.39821,43.93583,81.33162,994.10974,SATISFIABLE,944.05571
605,spam,2352,0.1,2,2,3367,1507,1914,2414,2430,0,0.12901599,SATISFIABLE,10.92681,900.16709,913.10879,OPTIMUM,10.93694,44.88889,84.64598,997.75477,SATISFIABLE,945.05598
606,spam,2352,0.1,2,3,3456,1418,1636,2692,2430,17,0.08952959,SATISFIABLE,10.93912,900.25484,912.72065,OPTIMUM,11.0862,64.67101,105.3451,1018.06575,SATISFIABLE,964.92585
607,spam,2352,0.1,2,5,3848,1026,1129,3199,2430,10,0.048495295,SATISFIABLE,10.45055,900.53293,912.80214,OPTIMUM,10.03092,29.76813,67.49822,980.30036,SATISFIABLE,930.30106
608,target,2352,0.1,0.1,1,41,0,36,0,650,164,1,OPTIMUM,0.8431,3.38909,4.50408,OPTIMUM,0.82675,11.02643,15.94634,20.45042,OPTIMUM,14.41552
609,target,2352,0.1,0.1,2,41,0,36,0,650,164,1,OPTIMUM,0.84401,3.32492,4.43658,OPTIMUM,0.89223,11.31858,16.60447,21.04105,OPTIMUM,14.6435
610,target,2352,0.1,0.1,3,41,0,36,0,650,164,1,OPTIMUM,0.90898,3.50564,4.586,OPTIMUM,0.92565,11.18891,16.48969,21.07569,OPTIMUM,14.69455
611,target,2352,0.1,0.1,5,41,0,36,0,650,164,1,OPTIMUM,0.84984,3.37552,4.54696,OPTIMUM,0.82859,11.05198,16.04044,20.5874,OPTIMUM,14.4275
612,target,2352,0.1,0.25,1,100,0,92,0,650,164,1,OPTIMUM,0.82143,6.1608,7.25598,OPTIMUM,0.83263,3.36864,8.12059,15.37657,OPTIMUM,9.52944
613,target,2352,0.1,0.25,2,100,0,92,0,650,164,1,OPTIMUM,0.91701,6.22799,7.42271,OPTIMUM,0.82454,3.64457,8.36972,15.79243,OPTIMUM,9.87256
614,target,2352,0.1,0.25,3,100,0,92,0,650,164,1,OPTIMUM,0.92478,6.58409,7.77143,OPTIMUM,0.90278,3.49609,8.57743,16.34886,OPTIMUM,10.08018
615,target,2352,0.1,0.25,5,100,0,92,0,650,164,1,OPTIMUM,0.84545,6.21277,7.37519,OPTIMUM,0.86112,3.40048,8.25727,15.63246,OPTIMUM,9.61325
616,target,2352,0.1,0.5,1,192,0,193,0,650,164,1,OPTIMUM,0.83791,11.16749,12.29795,OPTIMUM,0.81862,11.91068,16.72623,29.02418,OPTIMUM,23.07817
617,target,2352,0.1,0.5,2,192,0,193,0,650,164,1,OPTIMUM,0.88757,11.32612,12.4782,OPTIMUM,0.89087,12.09104,17.20279,29.68099,OPTIMUM,23.41716
618,target,2352,0.1,0.5,3,192,0,193,0,650,164,1,OPTIMUM,0.9185,11.35855,12.54621,OPTIMUM,0.89382,12.15345,17.38484,29.93105,OPTIMUM,23.512
619,target,2352,0.1,0.5,5,192,0,193,0,650,164,1,OPTIMUM,0.85065,11.1937,12.36942,OPTIMUM,0.84128,11.92036,16.85947,29.22889,OPTIMUM,23.11406
620,target,2352,0.1,0.7,1,263,0,276,0,650,164,1,OPTIMUM,0.83943,11.02856,12.05428,OPTIMUM,0.81711,11.75405,16.48844,28.54272,OPTIMUM,22.78261
621,target,2352,0.1,0.7,2,263,0,276,0,650,164,1,OPTIMUM,0.84085,11.02167,12.1363,OPTIMUM,0.89153,11.76386,16.63825,28.77455,OPTIMUM,22.78553
622,target,2352,0.1,0.7,3,263,0,276,0,650,164,1,OPTIMUM,0.92946,11.15224,12.35411,OPTIMUM,0.90893,11.97441,17.05954,29.41365,OPTIMUM,23.12665
623,target,2352,0.1,0.7,5,263,0,276,0,650,164,1,OPTIMUM,0.85985,11.0568,12.24515,OPTIMUM,0.82848,11.79889,16.61628,28.86143,OPTIMUM,22.85569
624,target,2352,0.1,1,1,378,0,392,0,650,164,1,OPTIMUM,0.83517,2.93709,3.94883,OPTIMUM,0.83112,2.06118,6.59887,10.5477,OPTIMUM,4.99827
625,target,2352,0.1,1,2,378,0,392,0,650,164,1,OPTIMUM,0.91674,2.97649,4.1749,OPTIMUM,0.89741,2.0287,6.78014,10.95504,OPTIMUM,5.00519
626,target,2352,0.1,1,3,378,0,392,0,650,164,1,OPTIMUM,0.92356,3.13423,4.32809,OPTIMUM,0.93474,2.1297,7.01551,11.3436,OPTIMUM,5.26393
627,target,2352,0.1,1,5,378,0,392,0,650,164,1,OPTIMUM,0.86119,2.97211,4.15521,OPTIMUM,0.83777,2.07278,6.64749,10.8027,OPTIMUM,5.04489
628,target,2352,0.1,1.5,1,577,0,578,0,650,164,1,OPTIMUM,0.849,2.35018,3.4874,OPTIMUM,0.83106,3.49233,7.72201,11.20941,OPTIMUM,5.84251
629,target,2352,0.1,1.5,2,577,0,578,0,650,164,1,OPTIMUM,0.92908,2.37695,3.57707,OPTIMUM,0.87351,3.64051,8.10918,11.68625,OPTIMUM,6.01746
630,target,2352,0.1,1.5,3,577,0,578,0,650,164,1,OPTIMUM,0.93438,2.52313,3.73788,OPTIMUM,0.89442,3.67235,8.19944,11.93732,OPTIMUM,6.19548
631,target,2352,0.1,1.5,5,577,0,578,0,650,164,1,OPTIMUM,0.86116,2.4031,3.53775,OPTIMUM,0.83106,3.51842,7.76971,11.30746,OPTIMUM,5.92152
632,target,2352,0.1,1.75,1,669,0,678,0,650,164,1,OPTIMUM,0.84173,2.33692,3.36448,OPTIMUM,0.8268,2.82617,6.74099,10.10547,OPTIMUM,5.16309
633,target,2352,0.1,1.75,2,669,0,678,0,650,164,1,OPTIMUM,0.92913,2.42777,3.63496,OPTIMUM,0.89157,2.9176,7.06294,10.6979,OPTIMUM,5.34537
634,target,2352,0.1,1.75,3,669,0,678,0,650,164,1,OPTIMUM,0.96884,2.44593,3.59307,OPTIMUM,0.90247,2.93238,7.14144,10.73451,OPTIMUM,5.37831
635,target,2352,0.1,1.75,5,669,0,678,0,650,164,1,OPTIMUM,0.85839,2.35932,3.41208,OPTIMUM,0.82608,2.85098,6.87574,10.28782,OPTIMUM,5.2103
636,target,2352,0.1,2,1,751,0,789,0,650,164,1,OPTIMUM,0.87166,2.41888,3.47253,OPTIMUM,0.83197,2.77068,6.62353,10.09606,OPTIMUM,5.18956
637,target,2352,0.1,2,2,751,0,789,0,650,164,1,OPTIMUM,0.86576,2.43317,3.58345,OPTIMUM,0.91395,2.8278,6.93182,10.51527,OPTIMUM,5.26097
638,target,2352,0.1,2,3,751,0,789,0,650,164,1,OPTIMUM,0.96787,2.53603,3.69551,OPTIMUM,0.8979,3.0326,7.13487,10.83038,OPTIMUM,5.56863
639,target,2352,0.1,2,5,751,0,789,0,650,164,1,OPTIMUM,0.86569,2.42987,3.57682,OPTIMUM,0.83989,2.7966,6.67987,10.25669,OPTIMUM,5.22647
640,wine,2352,0.1,0.1,1,9,0,8,0,1178,71,0.715445591,OPTIMUM,0.12883,0.19478,0.35088,OPTIMUM,0.12157,0.81932,1.13791,1.48879,OPTIMUM,1.0141
641,wine,2352,0.1,0.1,2,9,0,8,0,1178,71,0.715445591,OPTIMUM,0.12408,0.16727,0.31592,OPTIMUM,0.13146,0.80072,1.13246,1.44838,OPTIMUM,0.96799
642,wine,2352,0.1,0.1,3,9,0,8,0,1178,71,0.715445591,OPTIMUM,0.11427,0.14561,0.29017,OPTIMUM,0.12613,0.81047,1.1435,1.43367,OPTIMUM,0.95608
643,wine,2352,0.1,0.1,5,9,0,8,0,1178,71,0.715445591,OPTIMUM,0.11718,0.16018,0.30992,OPTIMUM,0.12678,0.81428,1.14238,1.4523,OPTIMUM,0.97446
644,wine,2352,0.1,0.25,1,15,0,29,0,1178,71,0.802459107,OPTIMUM,0.11424,0.30562,0.45246,OPTIMUM,0.12037,1.32242,1.65566,2.10812,OPTIMUM,1.62804
645,wine,2352,0.1,0.25,2,15,0,29,0,1178,71,0.802459107,OPTIMUM,0.1147,0.30522,0.44855,OPTIMUM,0.1263,1.35889,1.69385,2.1424,OPTIMUM,1.66411
646,wine,2352,0.1,0.25,3,15,0,29,0,1178,71,0.802459107,OPTIMUM,0.12265,0.32351,0.4681,OPTIMUM,0.12787,1.34541,1.68566,2.15376,OPTIMUM,1.66892
647,wine,2352,0.1,0.25,5,15,0,29,0,1178,71,0.802459107,OPTIMUM,0.11769,0.31509,0.46647,OPTIMUM,0.12182,1.36474,1.698,2.16447,OPTIMUM,1.67983
648,wine,2352,0.1,0.5,1,30,0,59,0,1178,71,0.87919081,OPTIMUM,0.11852,0.71141,0.85403,OPTIMUM,0.12174,1.11332,1.44471,2.29874,OPTIMUM,1.82473
649,wine,2352,0.1,0.5,2,30,0,59,0,1178,71,0.87919081,OPTIMUM,0.12168,0.74688,0.89368,OPTIMUM,0.12704,1.08498,1.42262,2.3163,OPTIMUM,1.83186
650,wine,2352,0.1,0.5,3,30,0,59,0,1178,71,0.87919081,OPTIMUM,0.14996,0.75584,0.93207,OPTIMUM,0.12967,1.10265,1.44601,2.37808,OPTIMUM,1.85849
651,wine,2352,0.1,0.5,5,30,0,59,0,1178,71,0.87919081,OPTIMUM,0.11712,0.72529,0.87629,OPTIMUM,0.12371,1.14609,1.49713,2.37342,OPTIMUM,1.87138
652,wine,2352,0.1,0.7,1,39,0,85,0,1217,71,0.885599677,OPTIMUM,0.11693,1.8388,1.98875,OPTIMUM,0.11978,16.17908,16.41659,18.40534,OPTIMUM,18.01788
653,wine,2352,0.1,0.7,2,39,0,85,0,1217,71,0.885599677,OPTIMUM,0.12374,1.91602,2.06699,OPTIMUM,0.12764,17.33224,17.56862,19.63561,OPTIMUM,19.24826
654,wine,2352,0.1,0.7,3,39,0,85,0,1217,71,0.885599677,OPTIMUM,0.12348,1.9446,2.0916,OPTIMUM,0.13014,16.97863,17.21882,19.31042,OPTIMUM,18.92323
655,wine,2352,0.1,0.7,5,39,0,85,0,1217,71,0.885599677,OPTIMUM,0.12217,1.8735,2.01913,OPTIMUM,0.12811,16.57902,16.82099,18.84012,OPTIMUM,18.45252
656,wine,2352,0.1,1,1,64,0,114,0,1217,71,0.953758679,OPTIMUM,0.11559,0.78966,0.93614,OPTIMUM,0.12181,0.94986,1.17023,2.10637,OPTIMUM,1.73952
657,wine,2352,0.1,1,2,64,0,114,0,1217,71,0.953758679,OPTIMUM,0.12427,0.82483,0.97687,OPTIMUM,0.12205,0.97219,1.19258,2.16945,OPTIMUM,1.79702
658,wine,2352,0.1,1,3,64,0,114,0,1217,71,0.953758679,OPTIMUM,0.12487,0.83952,0.98785,OPTIMUM,0.12823,0.99032,1.21228,2.20013,OPTIMUM,1.82984
659,wine,2352,0.1,1,5,64,0,114,0,1217,71,0.953758679,OPTIMUM,0.11621,0.79957,0.94942,OPTIMUM,0.12549,0.98137,1.20803,2.15745,OPTIMUM,1.78094
660,wine,2352,0.1,1.5,1,94,0,173,0,1275,71,0.983243858,OPTIMUM,0.11874,0.71303,0.86405,OPTIMUM,0.12244,0.44094,0.66462,1.52867,OPTIMUM,1.15397
661,wine,2352,0.1,1.5,2,94,0,173,0,1275,71,0.983243858,OPTIMUM,0.12229,0.73724,0.883,OPTIMUM,0.13183,0.45951,0.68688,1.56988,OPTIMUM,1.19675
662,wine,2352,0.1,1.5,3,94,0,173,0,1275,71,0.983243858,OPTIMUM,0.12417,0.75708,0.90531,OPTIMUM,0.13018,0.46139,0.69257,1.59788,OPTIMUM,1.21847
663,wine,2352,0.1,1.5,5,94,0,173,0,1275,71,0.983243858,OPTIMUM,0.1237,0.71583,0.86904,OPTIMUM,0.12357,0.44266,0.66575,1.53479,OPTIMUM,1.15849
664,wine,2352,0.1,1.75,1,107,0,204,0,1275,71,0.966741109,OPTIMUM,0.11505,1.40218,1.54792,OPTIMUM,0.11994,0.67875,0.90713,2.45505,OPTIMUM,2.08093
665,wine,2352,0.1,1.75,2,107,0,204,0,1275,71,0.966741109,OPTIMUM,0.12208,1.45605,1.60007,OPTIMUM,0.1309,0.71148,0.94468,2.54475,OPTIMUM,2.16753
666,wine,2352,0.1,1.75,3,107,0,204,0,1275,71,0.966741109,OPTIMUM,0.12499,1.48163,1.62949,OPTIMUM,0.12668,0.71798,0.95188,2.58137,OPTIMUM,2.19961
667,wine,2352,0.1,1.75,5,107,0,204,0,1275,71,0.966741109,OPTIMUM,0.11878,1.41554,1.56772,OPTIMUM,0.12559,0.69064,0.92405,2.49177,OPTIMUM,2.10618
668,wine,2352,0.1,2,1,126,0,230,0,1275,71,1,OPTIMUM,0.11782,0.77005,0.92151,OPTIMUM,0.12012,0.73632,0.97042,1.89193,OPTIMUM,1.50637
669,wine,2352,0.1,2,2,126,0,230,0,1275,71,1,OPTIMUM,0.13087,0.74203,0.90022,OPTIMUM,0.13106,0.76791,1.00357,1.90379,OPTIMUM,1.50994
670,wine,2352,0.1,2,3,126,0,230,0,1275,71,1,OPTIMUM,0.12434,0.78917,0.93637,OPTIMUM,0.13109,0.7701,1.00872,1.94509,OPTIMUM,1.55927
671,wine,2352,0.1,2,5,126,0,230,0,1275,71,1,OPTIMUM,0.12034,0.76107,0.90999,OPTIMUM,0.12202,0.74481,0.9779,1.88789,OPTIMUM,1.50588
